Index,UTC,Lat,Lon,Alt (HAE),PDOP,HDOP,VDOP,Fix type (GPS),SVs Used,Carrier Range Status,RTK Fix Type
1464,19:26:40.000 08/15/2024,41.88668433,-87.65900333,147.930,1.5,0.8,1.3,3D,24,1,Float
1465,19:26:41.000 08/15/2024,41.88669633,-87.65900250,147.869,1.4,0.8,1.3,3D,26,1,Float
1466,19:26:42.000 08/15/2024,41.88670817,-87.65900300,147.892,1.4,0.8,1.2,3D,25,1,Float
1467,19:26:43.000 08/15/2024,41.88671950,-87.65900233,147.916,1.6,0.8,1.2,3D,26,1,Float
1468,19:26:44.000 08/15/2024,41.88673117,-87.65900233,147.966,1.6,0.8,1.3,3D,25,1,Float
1469,19:26:45.000 08/15/2024,41.88674250,-87.65900333,147.909,1.4,0.9,1.4,3D,27,1,Float
1470,19:26:46.000 08/15/2024,41.88675317,-87.65900300,147.828,1.4,0.8,1.2,3D,24,1,Float
1471,19:26:47.000 08/15/2024,41.88676450,-87.65900217,147.881,1.6,0.8,1.2,3D,26,1,Float
1472,19:26:48.000 08/15/2024,41.88677550,-87.65900150,148.093,2.0,0.9,1.4,3D,22,1,Float
1473,19:26:49.000 08/15/2024,41.88678550,-87.65899933,148.392,2.6,0.9,1.7,3D,18,1,Float
1474,19:26:50.000 08/15/2024,41.88679500,-87.65899833,148.579,2.4,1.5,2.2,3D,20,1,Float
1475,19:26:51.000 08/15/2024,41.88680483,-87.65899850,148.732,2.9,1.3,2.1,3D,19,1,Float
1476,19:26:52.000 08/15/2024,41.88681250,-87.65899217,149.365,3.9,1.5,2.5,3D,21,1,Float
1477,19:26:53.000 08/15/2024,41.88682167,-87.65898983,149.914,2.0,3.0,2.6,3D,19,0,No Fix
1478,19:26:54.000 08/15/2024,41.88682750,-87.65897983,151.633,3.4,1.1,1.6,3D,22,0,No Fix
1479,19:26:55.000 08/15/2024,41.88683500,-87.65897867,152.248,2.0,2.3,2.5,3D,23,0,No Fix
1480,19:26:56.000 08/15/2024,41.88684417,-87.65897717,152.535,3.3,1.2,1.7,3D,21,1,Float
1481,19:26:57.000 08/15/2024,41.88685300,-87.65897867,152.348,3.4,2.3,2.4,3D,22,1,Float
1482,19:26:58.000 08/15/2024,41.88686250,-87.65897533,152.671,3.4,2.3,2.5,3D,22,1,Float
1483,19:26:59.000 08/15/2024,41.88687133,-87.65897467,153.085,3.3,2.3,2.5,3D,22,0,No Fix
1484,19:27:00.000 08/15/2024,41.88687983,-87.65896917,153.297,3.3,2.3,2.4,3D,20,1,Float
1485,19:27:01.000 08/15/2024,41.88688917,-87.65896733,153.541,3.3,2.3,2.4,3D,20,0,No Fix
1486,19:27:02.000 08/15/2024,41.88689883,-87.65896517,153.852,3.3,2.3,2.4,3D,18,0,No Fix
1487,19:27:03.000 08/15/2024,41.88690867,-87.65896267,154.040,3.3,2.3,2.4,3D,19,0,No Fix
1488,19:27:04.000 08/15/2024,41.88691850,-87.65896233,154.327,3.3,2.3,2.4,3D,17,0,No Fix
1489,19:27:05.000 08/15/2024,41.88692800,-87.65896233,154.382,3.3,2.3,2.4,3D,19,1,Float
1490,19:27:06.000 08/15/2024,41.88693283,-87.65897117,154.258,3.3,2.3,2.4,3D,20,1,Float
1491,19:27:07.000 08/15/2024,41.88693467,-87.65897883,154.687,3.3,2.3,2.4,3D,20,0,No Fix
1492,19:27:08.000 08/15/2024,41.88693433,-87.65898750,154.574,3.3,2.3,2.4,3D,17,1,Float
1493,19:27:09.000 08/15/2024,41.88693450,-87.65899117,154.844,3.3,2.3,2.4,3D,16,0,No Fix
1494,19:27:10.000 08/15/2024,41.88693517,-87.65899400,154.997,4.2,2.3,2.4,3D,14,0,No Fix
1495,19:27:11.000 08/15/2024,41.88693467,-87.65899150,155.258,4.5,3.1,2.7,3D,12,0,No Fix
1496,19:27:12.000 08/15/2024,41.88693467,-87.65898383,155.517,2.1,3.3,3.2,3D,12,0,No Fix
1497,19:27:13.000 08/15/2024,41.88693550,-87.65898183,155.784,3.9,1.2,1.7,3D,11,0,No Fix
1498,19:27:14.000 08/15/2024,41.88693500,-87.65898533,156.302,3.3,3.0,2.5,3D,13,0,No Fix
1499,19:27:15.000 08/15/2024,41.88693983,-87.65899467,156.676,3.9,2.3,2.4,3D,11,0,No Fix
1500,19:27:16.000 08/15/2024,41.88694733,-87.65900217,156.868,4.2,3.0,2.5,3D,11,0,No Fix
1501,19:27:17.000 08/15/2024,41.88695433,-87.65900883,157.093,9.0,3.1,2.7,3D,9,0,No Fix
1502,19:27:18.000 08/15/2024,41.88696267,-87.65901300,157.283,9.8,7.0,5.6,3D,8,0,No Fix
1503,19:27:19.000 08/15/2024,41.88697067,-87.65902267,157.256,11.7,7.9,5.8,3D,5,0,No Fix
1504,19:27:20.000 08/15/2024,41.88698010,-87.65902710,157.500,100.0,9.2,7.2,3D,0,0,No Fix
1505,19:27:21.000 08/15/2024,41.88698960,-87.65903140,157.743,100.0,100.0,100.0,,0,0,No Fix
1506,19:27:22.000 08/15/2024,41.88699910,-87.65903580,157.987,100.0,100.0,100.0,,0,0,No Fix
1507,19:27:23.000 08/15/2024,41.88700860,-87.65904010,158.230,100.0,100.0,100.0,,0,0,No Fix
1508,19:27:24.000 08/15/2024,41.88701800,-87.65904450,158.474,100.0,100.0,100.0,,0,0,No Fix
1509,19:27:25.000 08/15/2024,41.88702750,-87.65904890,158.717,100.0,100.0,100.0,,0,0,No Fix
1510,19:27:26.000 08/15/2024,41.88703700,-87.65905320,158.960,100.0,100.0,100.0,,0,0,No Fix
1511,19:27:27.000 08/15/2024,41.88704650,-87.65905760,159.204,100.0,100.0,100.0,,0,0,No Fix
1512,19:27:28.000 08/15/2024,41.88705590,-87.65906190,159.447,100.0,100.0,100.0,,0,0,No Fix
1513,19:27:29.000 08/15/2024,41.88706540,-87.65906630,159.691,100.0,100.0,100.0,,0,0,No Fix
1514,19:27:30.000 08/15/2024,41.88707490,-87.65907060,159.934,100.0,100.0,100.0,,0,0,No Fix
1515,19:27:31.000 08/15/2024,41.88707490,-87.65907060,159.934,100.0,100.0,100.0,,0,0,No Fix
1516,19:27:32.000 08/15/2024,41.88707490,-87.65907060,159.934,100.0,100.0,100.0,,0,0,No Fix
1517,19:27:33.000 08/15/2024,41.88707490,-87.65907060,159.934,100.0,100.0,100.0,,0,0,No Fix
1518,19:27:34.000 08/15/2024,41.88707490,-87.65907060,159.934,100.0,100.0,100.0,,0,0,No Fix
1519,19:27:35.000 08/15/2024,41.88707490,-87.65907060,159.934,100.0,100.0,100.0,,0,0,No Fix
1520,19:27:36.000 08/15/2024,41.88707490,-87.65907060,159.934,100.0,100.0,100.0,,0,0,No Fix
1521,19:27:37.000 08/15/2024,41.88707490,-87.65907060,159.934,100.0,100.0,100.0,,0,0,No Fix
1522,19:27:38.000 08/15/2024,41.88707490,-87.65907060,159.934,100.0,100.0,100.0,,0,0,No Fix
1523,19:27:39.000 08/15/2024,41.88707490,-87.65907060,159.934,100.0,100.0,100.0,,0,0,No Fix
1524,19:27:40.000 08/15/2024,41.88707490,-87.65907060,159.934,100.0,100.0,100.0,,0,0,No Fix
1525,19:27:41.000 08/15/2024,41.88707490,-87.65907060,159.934,100.0,100.0,100.0,,0,0,No Fix
