Index,UTC,Lat,Lon,Alt (HAE),PDOP,HDOP,Fix type (GPS),Fix type (GPS) valid,PACC H,PACC V,PACC 3D,EDOP,NDOP,VDOP,GDOP,DGPS,SVs Used,Carrier Range Status
1120,18:41:30.000 08/15/2024,41.88652600,-87.65878833,147.300,1.1,0.6,3D,Yes,1.646,1.907,2.519,,,1.0,,No,22,0
1121,18:41:31.000 08/15/2024,41.88652700,-87.65880433,147.700,1.1,0.6,3D,Yes,1.600,1.894,2.479,,,1.0,,No,23,0
1122,18:41:32.000 08/15/2024,41.88652783,-87.65882033,148.100,1.1,0.6,3D,Yes,1.561,1.883,2.446,,,1.0,,No,23,0
1123,18:41:33.000 08/15/2024,41.88652883,-87.65883683,148.400,1.2,0.7,3D,Yes,1.531,1.877,2.422,,,1.0,,No,22,0
1124,18:41:34.000 08/15/2024,41.88652900,-87.65885317,148.600,1.1,0.6,3D,Yes,1.498,1.868,2.394,,,1.0,,No,23,0
1125,18:41:35.000 08/15/2024,41.88652983,-87.65886850,148.700,1.2,0.7,3D,Yes,1.466,1.857,2.366,,,1.0,,No,22,0
1126,18:41:36.000 08/15/2024,41.88653150,-87.65888417,148.800,1.2,0.7,3D,Yes,1.437,1.846,2.339,,,1.0,,No,22,0
1127,18:41:37.000 08/15/2024,41.88653400,-87.65890000,148.800,1.2,0.7,3D,Yes,1.414,1.837,2.318,,,1.0,,No,22,0
1128,18:41:38.000 08/15/2024,41.88653833,-87.65891517,148.900,1.2,0.7,3D,Yes,1.397,1.832,2.304,,,1.0,,No,22,0
1129,18:41:39.000 08/15/2024,41.88654517,-87.65892833,148.800,1.2,0.7,3D,Yes,1.383,1.832,2.295,,,1.0,,No,21,0
1130,18:41:40.000 08/15/2024,41.88655383,-87.65893917,149.000,1.2,0.7,3D,Yes,1.371,1.836,2.291,,,1.0,,No,22,0
1131,18:41:41.000 08/15/2024,41.88656433,-87.65894683,149.100,1.1,0.6,3D,Yes,1.359,1.837,2.285,,,0.9,,No,22,0
1132,18:41:42.000 08/15/2024,41.88657633,-87.65895200,149.300,1.1,0.6,3D,Yes,1.342,1.833,2.272,,,0.9,,No,23,0
1133,18:41:43.000 08/15/2024,41.88658800,-87.65895533,149.300,1.1,0.6,3D,Yes,1.326,1.829,2.259,,,0.9,,No,23,0
1134,18:41:44.000 08/15/2024,41.88660017,-87.65895833,149.400,1.1,0.6,3D,Yes,1.311,1.826,2.248,,,0.9,,No,23,0
1135,18:41:45.000 08/15/2024,41.88661233,-87.65896100,149.400,1.1,0.6,3D,Yes,1.296,1.821,2.235,,,0.9,,No,24,0
1136,18:41:46.000 08/15/2024,41.88662433,-87.65896367,149.300,1.1,0.6,3D,Yes,1.281,1.815,2.222,,,0.9,,No,24,0
1137,18:41:47.000 08/15/2024,41.88663683,-87.65896517,149.300,1.1,0.6,3D,Yes,1.268,1.808,2.208,,,0.9,,No,25,0
1138,18:41:48.000 08/15/2024,41.88664917,-87.65896600,149.200,1.1,0.6,3D,Yes,1.255,1.803,2.197,,,0.9,,No,24,0
1139,18:41:49.000 08/15/2024,41.88666067,-87.65896683,149.100,1.1,0.6,3D,Yes,1.243,1.799,2.187,,,0.9,,No,24,0
1140,18:41:50.000 08/15/2024,41.88667200,-87.65896800,149.000,1.1,0.6,3D,Yes,1.234,1.796,2.179,,,0.9,,No,24,0
1141,18:41:51.000 08/15/2024,41.88668300,-87.65896900,148.900,1.1,0.6,3D,Yes,1.228,1.793,2.173,,,0.9,,No,24,0
1142,18:41:52.000 08/15/2024,41.88669350,-87.65896983,148.900,1.2,0.6,3D,Yes,1.224,1.792,2.170,,,1.0,,No,23,0
1143,18:41:53.000 08/15/2024,41.88670417,-87.65897067,149.000,1.2,0.7,3D,Yes,1.223,1.793,2.170,,,1.0,,No,21,0
1144,18:41:54.000 08/15/2024,41.88671583,-87.65897200,148.900,1.2,0.7,3D,Yes,1.223,1.797,2.174,,,1.0,,No,22,0
1145,18:41:55.000 08/15/2024,41.88672817,-87.65897383,148.600,1.2,0.7,3D,Yes,1.223,1.798,2.175,,,1.0,,No,21,0
1146,18:41:56.000 08/15/2024,41.88674017,-87.65897483,148.600,1.3,0.7,3D,Yes,1.224,1.803,2.179,,,1.0,,No,20,0
1147,18:41:57.000 08/15/2024,41.88675183,-87.65897617,148.600,1.3,0.7,3D,Yes,1.231,1.820,2.197,,,1.0,,No,20,0
1148,18:41:58.000 08/15/2024,41.88676333,-87.65897667,148.800,1.3,0.7,3D,Yes,1.262,1.846,2.236,,,1.0,,No,19,0
1149,18:41:59.000 08/15/2024,41.88677517,-87.65897633,149.000,1.3,0.7,3D,Yes,1.327,1.881,2.302,,,1.1,,No,18,0
1150,18:42:00.000 08/15/2024,41.88678667,-87.65897467,149.300,1.5,0.9,3D,Yes,1.411,1.915,2.379,,,1.2,,No,17,0
1151,18:42:01.000 08/15/2024,41.88679800,-87.65897483,149.300,1.6,1.0,3D,Yes,1.482,1.948,2.448,,,1.2,,No,16,0
1152,18:42:02.000 08/15/2024,41.88681033,-87.65897383,149.200,2.2,1.2,3D,Yes,1.549,1.991,2.523,,,1.8,,No,13,0
1153,18:42:03.000 08/15/2024,41.88682250,-87.65897400,149.200,2.3,1.4,3D,Yes,1.611,2.041,2.600,,,1.8,,No,12,0
1154,18:42:04.000 08/15/2024,41.88683400,-87.65897517,149.300,2.3,1.4,3D,Yes,1.674,2.082,2.672,,,1.8,,No,12,0
1155,18:42:05.000 08/15/2024,41.88684483,-87.65897383,149.400,2.5,1.7,3D,Yes,1.736,2.142,2.757,,,1.8,,No,11,0
1156,18:42:06.000 08/15/2024,41.88685550,-87.65897433,149.300,2.3,1.5,3D,Yes,1.808,2.215,2.859,,,1.8,,No,11,0
1157,18:42:07.000 08/15/2024,41.88686633,-87.65897517,149.400,2.5,1.7,3D,Yes,1.866,2.286,2.951,,,1.8,,No,11,0
1158,18:42:08.000 08/15/2024,41.88687717,-87.65897533,149.600,1.8,0.9,3D,Yes,1.919,2.341,3.027,,,1.6,,No,12,0
1159,18:42:09.000 08/15/2024,41.88688800,-87.65897717,149.600,2.5,1.7,3D,Yes,1.950,2.364,3.064,,,1.8,,No,11,0
1160,18:42:10.000 08/15/2024,41.88689833,-87.65897817,149.600,2.3,1.4,3D,Yes,1.990,2.408,3.124,,,1.8,,No,12,0
1161,18:42:11.000 08/15/2024,41.88690850,-87.65898033,149.600,2.5,1.7,3D,Yes,2.024,2.438,3.169,,,1.8,,No,11,0
1162,18:42:12.000 08/15/2024,41.88691700,-87.65898367,149.400,2.3,1.5,3D,Yes,2.052,2.471,3.212,,,1.8,,No,11,0
1163,18:42:13.000 08/15/2024,41.88692467,-87.65898600,149.400,2.5,1.7,3D,Yes,2.103,2.539,3.297,,,1.8,,No,11,0
1164,18:42:14.000 08/15/2024,41.88693200,-87.65898800,149.300,2.5,1.7,3D,Yes,2.178,2.627,3.412,,,1.8,,No,11,0
1165,18:42:15.000 08/15/2024,41.88693800,-87.65899183,149.200,2.5,1.7,3D,Yes,2.241,2.672,3.487,,,1.8,,No,11,0
1166,18:42:16.000 08/15/2024,41.88694183,-87.65900100,149.300,3.0,2.0,3D,Yes,2.314,2.752,3.596,,,2.3,,No,10,0
1167,18:42:17.000 08/15/2024,41.88694400,-87.65900800,149.500,3.0,2.0,3D,Yes,2.392,2.832,3.707,,,2.3,,No,10,0
1168,18:42:18.000 08/15/2024,41.88694733,-87.65901300,149.800,3.0,2.0,3D,Yes,2.502,2.947,3.866,,,2.3,,No,10,0
1169,18:42:19.000 08/15/2024,41.88694883,-87.65901533,150.200,2.2,1.1,3D,Yes,2.700,3.105,4.115,,,1.9,,No,10,0
1170,18:42:20.000 08/15/2024,41.88694867,-87.65901817,150.400,3.5,2.7,3D,Yes,3.000,3.305,4.464,,,2.3,,No,9,0
1171,18:42:21.000 08/15/2024,41.88694983,-87.65902533,150.500,3.5,2.7,3D,Yes,3.444,3.574,4.963,,,2.3,,No,9,0
1172,18:42:22.000 08/15/2024,41.88694800,-87.65903183,150.700,3.6,2.7,3D,Yes,4.177,3.936,5.739,,,2.4,,No,8,0
1173,18:42:23.000 08/15/2024,41.88694133,-87.65903350,150.700,17.8,13.6,3D,Yes,5.511,4.405,7.055,,,11.5,,No,6,0
1174,18:42:24.000 08/15/2024,41.88692967,-87.65904367,150.700,19.3,15.1,3D,Yes,11.347,5.703,12.700,,,11.9,,No,5,0
1175,18:42:25.000 08/15/2024,41.88691980,-87.65905250,150.788,100.0,100.0,,No,15.609,6.529,16.919,,,100.0,,No,0,0
1176,18:42:26.000 08/15/2024,41.88690990,-87.65906140,150.834,100.0,100.0,,No,20.963,7.461,22.251,,,100.0,,No,0,0
1177,18:42:27.000 08/15/2024,41.88689990,-87.65907020,150.880,100.0,100.0,,No,27.315,8.492,28.605,,,100.0,,No,0,0
1178,18:42:28.000 08/15/2024,41.88689000,-87.65907910,150.926,100.0,100.0,,No,34.550,9.613,35.862,,,100.0,,No,0,0
1179,18:42:29.000 08/15/2024,41.88688010,-87.65908790,150.972,100.0,100.0,,No,42.569,10.817,43.922,,,100.0,,No,0,0
1180,18:42:30.000 08/15/2024,41.88687020,-87.65909680,151.017,100.0,100.0,,No,51.298,12.097,52.705,,,100.0,,No,0,0
1181,18:42:31.000 08/15/2024,41.88686020,-87.65910560,151.063,100.0,100.0,,No,60.677,13.449,62.150,,,100.0,,No,0,0
1182,18:42:32.000 08/15/2024,41.88685030,-87.65911450,151.109,100.0,100.0,,No,70.660,14.868,72.207,,,100.0,,No,0,0
1183,18:42:33.000 08/15/2024,41.88684040,-87.65912330,151.155,100.0,100.0,,No,81.208,16.350,82.838,,,100.0,,No,0,0
1184,18:42:34.000 08/15/2024,41.88683040,-87.65913220,151.201,100.0,100.0,,No,92.291,17.893,94.010,,,100.0,,No,0,0
1185,18:42:35.000 08/15/2024,41.88682050,-87.65914100,151.247,100.0,100.0,,No,103.882,19.493,105.695,,,100.0,,No,0,0
1186,18:42:36.000 08/15/2024,41.88682050,-87.65914100,151.247,100.0,100.0,,No,115.957,21.149,117.870,,,100.0,,No,0,0
1187,18:42:37.000 08/15/2024,41.88682050,-87.65914100,151.247,100.0,100.0,,No,128.497,22.857,130.514,,,100.0,,No,0,0
1188,18:42:38.000 08/15/2024,41.88682050,-87.65914100,151.247,100.0,100.0,,No,141.485,24.616,143.610,,,100.0,,No,0,0
1189,18:42:39.000 08/15/2024,41.88682050,-87.65914100,151.247,100.0,100.0,,No,154.904,26.425,157.142,,,100.0,,No,0,0
1190,18:42:40.000 08/15/2024,41.88682050,-87.65914100,151.247,100.0,100.0,,No,168.741,28.281,171.095,,,100.0,,No,0,0
1191,18:42:41.000 08/15/2024,41.88682050,-87.65914100,151.247,100.0,100.0,,No,182.982,30.184,185.455,,,100.0,,No,0,0
1192,18:42:42.000 08/15/2024,41.88682050,-87.65914100,151.247,100.0,100.0,,No,197.617,32.132,200.212,,,100.0,,No,0,0
1193,18:42:43.000 08/15/2024,41.88682050,-87.65914100,151.247,100.0,100.0,,No,212.634,34.125,215.355,,,100.0,,No,0,0
1194,18:42:44.000 08/15/2024,41.88682050,-87.65914100,151.247,100.0,100.0,,No,228.024,36.160,230.873,,,100.0,,No,0,0
1195,18:42:45.000 08/15/2024,41.88682050,-87.65914100,151.247,100.0,100.0,,No,243.778,38.237,246.759,,,100.0,,No,0,0
1196,18:42:46.000 08/15/2024,41.88682050,-87.65914100,151.247,100.0,100.0,,No,259.887,40.356,263.002,,,100.0,,No,0,0
1197,18:42:47.000 08/15/2024,41.88682050,-87.65914100,151.247,100.0,100.0,,No,276.343,42.514,279.594,,,100.0,,No,0,0
1198,18:42:48.000 08/15/2024,41.88682050,-87.65914100,151.247,100.0,100.0,,No,293.139,44.713,296.529,,,100.0,,No,0,0
1199,18:42:49.000 08/15/2024,41.88682050,-87.65914100,151.247,100.0,100.0,,No,310.269,46.950,313.801,,,100.0,,No,0,0
1200,18:42:50.000 08/15/2024,41.88682050,-87.65914100,151.247,100.0,100.0,,No,327.725,49.224,331.401,,,100.0,,No,0,0
1201,18:42:51.000 08/15/2024,41.88682050,-87.65914100,151.247,100.0,100.0,,No,345.502,51.537,349.325,,,100.0,,No,0,0
1202,18:42:52.000 08/15/2024,41.88682050,-87.65914100,151.247,100.0,100.0,,No,363.594,53.886,367.565,,,100.0,,No,0,0
1203,18:42:53.000 08/15/2024,41.88682050,-87.65914100,151.247,100.0,100.0,,No,381.995,56.271,386.117,,,100.0,,No,0,0
1204,18:42:54.000 08/15/2024,41.88682050,-87.65914100,151.247,100.0,100.0,,No,400.700,58.691,404.975,,,100.0,,No,0,0
1205,18:42:55.000 08/15/2024,41.88682050,-87.65914100,151.247,100.0,100.0,,No,419.705,61.147,424.136,,,100.0,,No,0,0
1206,18:42:56.000 08/15/2024,41.88682050,-87.65914100,151.247,100.0,100.0,,No,439.004,63.637,443.592,,,100.0,,No,0,0
1207,18:42:57.000 08/15/2024,41.88682050,-87.65914100,151.247,100.0,100.0,,No,458.593,66.161,463.341,,,100.0,,No,0,0
1208,18:42:58.000 08/15/2024,41.88682050,-87.65914100,151.247,100.0,100.0,,No,478.468,68.719,483.378,,,100.0,,No,0,0
1209,18:42:59.000 08/15/2024,41.88682050,-87.65914100,151.247,100.0,100.0,,No,498.625,71.309,503.698,,,100.0,,No,0,0
1210,18:43:00.000 08/15/2024,41.88682050,-87.65914100,151.247,100.0,100.0,,No,519.060,73.932,524.299,,,100.0,,No,0,0
1211,18:43:01.000 08/15/2024,41.88682050,-87.65914100,151.247,100.0,100.0,,No,539.768,76.588,545.174,,,100.0,,No,0,0
1212,18:43:02.000 08/15/2024,41.88682050,-87.65914100,151.247,100.0,100.0,,No,560.747,79.275,566.323,,,100.0,,No,0,0
1213,18:43:03.000 08/15/2024,41.88682050,-87.65914100,151.247,100.0,100.0,,No,581.993,81.994,587.740,,,100.0,,No,0,0
1214,18:43:04.000 08/15/2024,41.88682050,-87.65914100,151.247,100.0,100.0,,No,603.502,84.744,609.423,,,100.0,,No,0,0
1215,18:43:05.000 08/15/2024,41.88682050,-87.65914100,151.247,100.0,100.0,,No,625.272,87.524,631.368,,,100.0,,No,0,0
1216,18:43:06.000 08/15/2024,41.88682050,-87.65914100,151.247,100.0,100.0,,No,647.300,90.335,653.573,,,100.0,,No,0,0
1217,18:43:07.000 08/15/2024,41.88682050,-87.65914100,151.247,100.0,100.0,,No,669.581,93.176,676.033,,,100.0,,No,0,0
1218,18:43:08.000 08/15/2024,41.88682050,-87.65914100,151.247,100.0,100.0,,No,692.114,96.047,698.747,,,100.0,,No,0,0
1219,18:43:09.000 08/15/2024,41.88682050,-87.65914100,151.247,100.0,100.0,,No,714.895,98.947,721.710,,,100.0,,No,0,0
1220,18:43:10.000 08/15/2024,41.88682050,-87.65914100,151.247,100.0,100.0,,No,737.923,101.876,744.922,,,100.0,,No,0,0
1221,18:43:11.000 08/15/2024,41.88682050,-87.65914100,151.247,100.0,100.0,,No,761.194,104.834,768.379,,,100.0,,No,0,0
1222,18:43:12.000 08/15/2024,41.88682050,-87.65914100,151.247,100.0,100.0,,No,784.705,107.820,792.078,,,100.0,,No,0,0
1223,18:43:13.000 08/15/2024,41.88682050,-87.65914100,151.247,100.0,100.0,,No,808.455,110.835,816.017,,,100.0,,No,0,0
1224,18:43:14.000 08/15/2024,41.88682050,-87.65914100,151.247,100.0,100.0,,No,832.441,113.878,840.194,,,100.0,,No,0,0
1225,18:43:15.000 08/15/2024,41.88682050,-87.65914100,151.247,100.0,100.0,,No,856.660,116.948,864.606,,,100.0,,No,0,0
1226,18:43:16.000 08/15/2024,41.88682050,-87.65914100,151.247,100.0,100.0,,No,881.111,120.046,889.251,,,100.0,,No,0,0
1227,18:43:17.000 08/15/2024,41.88682050,-87.65914100,151.247,100.0,100.0,,No,905.791,123.171,914.127,,,100.0,,No,0,0
1228,18:43:18.000 08/15/2024,41.88682050,-87.65914100,151.247,100.0,100.0,,No,930.699,126.323,939.233,,,100.0,,No,0,0
1229,18:43:19.000 08/15/2024,41.88682050,-87.65914100,151.247,100.0,100.0,,No,955.831,129.502,964.564,,,100.0,,No,0,0
1230,18:43:20.000 08/15/2024,41.88682050,-87.65914100,151.247,100.0,100.0,,No,981.186,132.707,990.120,,,100.0,,No,0,0
1231,18:43:21.000 08/15/2024,41.88682050,-87.65914100,151.247,100.0,100.0,,No,1006.762,135.939,1015.898,,,100.0,,No,0,0
1232,18:43:22.000 08/15/2024,41.88682050,-87.65914100,151.247,100.0,100.0,,No,1032.558,139.196,1041.898,,,100.0,,No,0,0
1233,18:43:23.000 08/15/2024,41.88682050,-87.65914100,151.247,100.0,100.0,,No,1058.571,142.480,1068.117,,,100.0,,No,0,0
1234,18:43:24.000 08/15/2024,41.88682050,-87.65914100,151.247,100.0,100.0,,No,1084.799,145.789,1094.552,,,100.0,,No,0,0
1235,18:43:25.000 08/15/2024,41.88682050,-87.65914100,151.247,100.0,100.0,,No,1111.241,149.124,1121.202,,,100.0,,No,0,0
1236,18:43:26.000 08/15/2024,41.88682050,-87.65914100,151.247,100.0,100.0,,No,1137.895,152.484,1148.066,,,100.0,,No,0,0
1237,18:43:27.000 08/15/2024,41.88682050,-87.65914100,151.247,100.0,100.0,,No,1164.760,155.869,1175.143,,,100.0,,No,0,0
1238,18:43:28.000 08/15/2024,41.88682050,-87.65914100,151.247,100.0,100.0,,No,1191.833,159.279,1202.429,,,100.0,,No,0,0
1239,18:43:29.000 08/15/2024,41.88682050,-87.65914100,151.247,100.0,100.0,,No,1219.114,162.714,1229.925,,,100.0,,No,0,0
1240,18:43:30.000 08/15/2024,41.88682050,-87.65914100,151.247,100.0,100.0,,No,1246.600,166.173,1257.627,,,100.0,,No,0,0
1241,18:43:31.000 08/15/2024,41.88727670,-87.66048880,429.137,13.7,8.2,INVALID,No,363.043,500.232,618.088,,,11.0,,No,5,0
1242,18:43:32.000 08/15/2024,41.88601790,-87.65904540,150.926,3.1,2.9,INVALID,No,127.714,8.064,127.968,,,1.0,,No,6,0
1243,18:43:33.000 08/15/2024,41.88605200,-87.65909870,161.352,100.0,100.0,,No,156.939,16.539,157.808,,,100.0,,No,0,0
1244,18:43:34.000 08/15/2024,41.88608610,-87.65915190,171.778,100.0,100.0,,No,158.436,28.313,160.946,,,100.0,,No,0,0
1245,18:43:35.000 08/15/2024,41.88612010,-87.65920520,182.205,100.0,100.0,,No,160.975,41.014,166.118,,,100.0,,No,0,0
1246,18:43:36.000 08/15/2024,41.88615420,-87.65925850,192.631,100.0,100.0,,No,164.599,53.997,173.230,,,100.0,,No,0,0
1247,18:43:37.000 08/15/2024,41.88649083,-87.65911767,166.800,4.5,2.4,3D,Yes,87.541,28.243,91.984,,,3.8,,No,5,0
1248,18:43:38.000 08/15/2024,41.88661617,-87.65911450,162.800,3.5,2.2,3D,Yes,65.888,24.882,70.430,,,2.7,,No,7,0
1249,18:43:39.000 08/15/2024,41.88662830,-87.65910480,164.702,100.0,100.0,,No,66.495,28.424,72.315,,,100.0,,No,0,0
1250,18:43:40.000 08/15/2024,41.88664050,-87.65909500,166.609,100.0,100.0,,No,67.627,32.045,74.835,,,100.0,,No,0,0
1251,18:43:41.000 08/15/2024,41.88665260,-87.65908530,168.517,100.0,100.0,,No,69.473,35.729,78.122,,,100.0,,No,0,0
1252,18:43:42.000 08/15/2024,41.88666470,-87.65907550,170.425,100.0,100.0,,No,72.186,39.463,82.269,,,100.0,,No,0,0
1253,18:43:43.000 08/15/2024,41.88667690,-87.65906580,172.332,100.0,100.0,,No,75.872,43.239,87.328,,,100.0,,No,0,0
1254,18:43:44.000 08/15/2024,41.88678417,-87.65904467,167.600,4.7,2.7,3D,Yes,62.108,39.652,73.686,,,3.9,,No,3,0
1255,18:43:45.000 08/15/2024,41.88684717,-87.65904283,168.600,5.1,2.3,3D,Yes,54.049,40.338,67.442,,,4.6,,No,5,0
1256,18:43:46.000 08/15/2024,41.88687500,-87.65903917,170.100,3.5,2.1,3D,Yes,48.709,39.554,62.746,,,2.8,,No,5,0
1257,18:43:47.000 08/15/2024,41.88689283,-87.65904733,167.800,3.5,2.1,3D,Yes,44.654,38.762,59.131,,,2.8,,No,5,0
1258,18:43:48.000 08/15/2024,41.88685233,-87.65904017,170.800,3.2,1.5,3D,Yes,37.847,37.495,53.275,,,2.8,,No,6,0
1259,18:43:49.000 08/15/2024,41.88683150,-87.65904083,169.800,4.7,1.6,3D,Yes,33.985,36.781,50.078,,,4.4,,No,6,0
1260,18:43:50.000 08/15/2024,41.88681867,-87.65903483,170.800,9.4,2.5,3D,Yes,31.318,37.970,49.219,,,9.1,,No,5,0
1261,18:43:51.000 08/15/2024,41.88681233,-87.65903633,170.400,9.4,2.5,3D,Yes,29.286,39.209,48.939,,,9.1,,No,5,0
1262,18:43:52.000 08/15/2024,41.88680433,-87.65904067,168.000,3.2,1.5,3D,Yes,27.475,38.728,47.484,,,2.8,,No,7,0
1263,18:43:53.000 08/15/2024,41.88679483,-87.65903850,169.000,3.0,1.3,3D,Yes,25.565,38.012,45.809,,,2.7,,No,8,0
1264,18:43:54.000 08/15/2024,41.88678550,-87.65904667,167.700,3.6,2.4,3D,Yes,24.665,37.236,44.664,,,2.8,,No,7,0
1265,18:43:55.000 08/15/2024,41.88678633,-87.65904683,169.900,3.6,2.4,3D,Yes,23.852,36.458,43.567,,,2.8,,No,7,0
1266,18:43:56.000 08/15/2024,41.88678467,-87.65903800,168.400,3.6,2.4,3D,Yes,23.057,35.164,42.049,,,2.8,,No,7,0
1267,18:43:57.000 08/15/2024,41.88679267,-87.65904417,166.300,3.0,2.1,3D,Yes,21.908,32.379,39.094,,,2.1,,No,8,0
1268,18:43:58.000 08/15/2024,41.88679617,-87.65905183,164.800,3.0,2.1,3D,Yes,20.975,30.751,37.223,,,2.2,,No,7,0
1269,18:43:59.000 08/15/2024,41.88680883,-87.65904900,164.600,3.0,2.1,3D,Yes,20.084,28.982,35.261,,,2.2,,No,7,0
1270,18:44:00.000 08/15/2024,41.88682167,-87.65905033,165.400,2.5,1.3,3D,Yes,19.068,27.682,33.614,,,2.1,,No,8,0
1271,18:44:01.000 08/15/2024,41.88682733,-87.65905417,165.100,2.2,1.2,3D,Yes,18.141,26.278,31.932,,,1.8,,No,8,0
1272,18:44:02.000 08/15/2024,41.88682900,-87.65906100,164.300,3.1,2.1,3D,Yes,17.852,25.858,31.422,,,2.2,,No,6,0
1273,18:44:03.000 08/15/2024,41.88683350,-87.65906217,165.300,5.2,2.6,3D,Yes,17.874,26.235,31.745,,,4.5,,No,6,0
1274,18:44:04.000 08/15/2024,41.88683983,-87.65906000,166.400,5.2,2.6,3D,Yes,17.961,26.553,32.057,,,4.5,,No,6,0
1275,18:44:05.000 08/15/2024,41.88683950,-87.65906050,166.300,5.2,2.6,3D,Yes,18.130,26.930,32.464,,,4.5,,No,6,0
1276,18:44:06.000 08/15/2024,41.88683783,-87.65905850,167.100,5.3,2.6,3D,Yes,18.388,27.423,33.017,,,4.5,,No,5,0
1277,18:44:07.000 08/15/2024,41.88683733,-87.65905683,166.700,4.1,2.5,3D,Yes,18.660,27.538,33.265,,,3.2,,No,6,0
1278,18:44:08.000 08/15/2024,41.88683967,-87.65905467,166.300,4.1,2.5,3D,Yes,18.995,27.681,33.572,,,3.2,,No,6,0
1279,18:44:09.000 08/15/2024,41.88684360,-87.65905150,166.708,100.0,100.0,,No,20.076,28.480,34.845,,,100.0,,No,0,0
1280,18:44:10.000 08/15/2024,41.88683367,-87.65905417,167.600,5.2,2.6,3D,Yes,20.607,28.980,35.560,,,4.5,,No,6,0
1281,18:44:11.000 08/15/2024,41.88681167,-87.65906917,167.100,4.9,2.1,3D,Yes,20.134,29.515,35.728,,,4.4,,No,7,0
1282,18:44:12.000 08/15/2024,41.88680700,-87.65907083,165.200,3.8,2.2,3D,Yes,19.543,28.212,34.320,,,3.0,,No,7,0
1283,18:44:13.000 08/15/2024,41.88680500,-87.65906433,164.100,2.4,1.3,3D,Yes,18.679,27.022,32.850,,,2.0,,No,10,0
1284,18:44:14.000 08/15/2024,41.88680717,-87.65905983,163.100,2.2,1.2,3D,Yes,17.858,26.055,31.588,,,1.9,,No,12,0
1285,18:44:15.000 08/15/2024,41.88681050,-87.65905600,162.600,2.0,1.1,3D,Yes,17.162,25.066,30.378,,,1.7,,No,13,0
1286,18:44:16.000 08/15/2024,41.88681450,-87.65905533,162.300,1.9,1.1,3D,Yes,16.579,24.327,29.439,,,1.6,,No,13,0
1287,18:44:17.000 08/15/2024,41.88681967,-87.65905217,162.100,2.0,1.1,3D,Yes,16.094,23.831,28.756,,,1.7,,No,12,0
1288,18:44:18.000 08/15/2024,41.88682800,-87.65904667,162.600,2.4,1.2,3D,Yes,15.717,23.554,28.316,,,2.1,,No,11,0
1289,18:44:19.000 08/15/2024,41.88686367,-87.65902467,166.100,1.8,0.9,3D,Yes,14.852,22.715,27.140,,,1.5,,No,13,0
1290,18:44:20.000 08/15/2024,41.88688900,-87.65901183,168.800,1.8,0.9,3D,Yes,14.204,22.068,26.244,,,1.6,,No,12,0
1291,18:44:21.000 08/15/2024,41.88690933,-87.65900167,172.100,1.8,0.9,3D,Yes,13.675,21.542,25.516,,,1.6,,No,12,0
1292,18:44:22.000 08/15/2024,41.88692200,-87.65899600,174.600,2.5,1.3,3D,Yes,13.383,21.170,25.045,,,2.1,,No,9,0
1293,18:44:23.000 08/15/2024,41.88693267,-87.65899150,176.800,2.8,1.2,3D,Yes,13.063,20.868,24.619,,,2.5,,No,9,0
1294,18:44:24.000 08/15/2024,41.88694433,-87.65898617,178.800,2.8,1.2,3D,Yes,12.808,20.626,24.279,,,2.5,,No,9,0
1295,18:44:25.000 08/15/2024,41.88694617,-87.65897800,180.000,2.3,1.1,3D,Yes,12.638,20.448,24.038,,,2.0,,No,8,0
1296,18:44:26.000 08/15/2024,41.88695417,-87.65897667,181.700,2.6,1.1,3D,Yes,12.536,20.359,23.909,,,2.3,,No,9,0
1297,18:44:27.000 08/15/2024,41.88695967,-87.65897317,182.600,2.9,1.4,3D,Yes,12.481,20.197,23.742,,,2.6,,No,9,0
1298,18:44:28.000 08/15/2024,41.88696750,-87.65896567,182.900,1.9,1.1,3D,Yes,12.337,19.918,23.429,,,1.6,,No,11,0
1299,18:44:29.000 08/15/2024,41.88697550,-87.65896367,183.300,2.2,1.2,3D,Yes,12.178,19.738,23.193,,,1.9,,No,11,0
1300,18:44:30.000 08/15/2024,41.88697650,-87.65896617,182.200,3.3,1.6,3D,Yes,12.156,19.687,23.138,,,2.9,,No,11,0
1301,18:44:31.000 08/15/2024,41.88697317,-87.65896283,181.800,2.2,1.0,3D,Yes,12.014,19.599,22.988,,,2.0,,No,11,0
1302,18:44:32.000 08/15/2024,41.88697483,-87.65895700,182.100,1.8,0.9,3D,Yes,11.732,19.282,22.571,,,1.5,,No,14,0
1303,18:44:33.000 08/15/2024,41.88697617,-87.65895317,182.200,1.8,0.9,3D,Yes,11.501,19.028,22.234,,,1.5,,No,14,0
1304,18:44:34.000 08/15/2024,41.88697783,-87.65895133,182.800,1.8,0.9,3D,Yes,11.283,18.721,21.858,,,1.6,,No,13,0
1305,18:44:35.000 08/15/2024,41.88697717,-87.65895083,183.600,1.8,0.9,3D,Yes,11.081,18.462,21.532,,,1.6,,No,13,0
1306,18:44:36.000 08/15/2024,41.88697817,-87.65894883,183.900,2.0,1.0,3D,Yes,10.914,18.324,21.328,,,1.7,,No,11,0
1307,18:44:37.000 08/15/2024,41.88697817,-87.65894467,185.400,1.9,0.9,3D,Yes,10.746,18.172,21.112,,,1.7,,No,12,0
